Subnet|NE|ProductType|NEMI_SW_Version|ModuleName|ModuleType|OrderInfo|Channel|Protection|Name|Clock|InstalledAt|HWRevision|FWRevision|SWRevision|SerialNumber|Assignment|ServiceName|CustomField|CustomSubnetField|Location|Rack|Shelf|ShelfHWRevision|ShelfSerialNumber|ShelfModuleName|ShelfModuleType|ShelfName|ShelfInstalledAt|ShelfAssignment|ShelfOrderInfo|AdminState|OperState|SecondaryState|UserText|UserDescr|IdentificationKey|IdentificationValue|ProvisionedModuleType|EquippedModuleType|SI2_ShelfIndex|SI3_SlotIndex|SI4_SubSlotIndex|Alias|NELocation|CountryOfOrigin|VendorCode|CLEI_Code|UniqueSerialIdentifier
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|PL-1-3-NW|SFP/FE/C1510V/SM/LC|1061706193|C1510|N/A||-|2025-05-28 12:58:32 CEST|2.00|N/A|N/A|FA70133904942|Free||||1-3|0|SHELF-1|2.01|FA71181050063|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.224|SFP/x/C|SFP/FE/C1510V/SM/LC|1|3|2|||DE|||LBADVA70133904942
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|PL-1-4-NE|SFP/FE/C1510V/SM/LC|1061706193|C1510|N/A||-|2025-05-28 12:58:32 CEST|2.00|N/A|N/A|FA70181701059|Free||||1-4|0|SHELF-1|2.01|FA71181050063|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.224|SFP/x/C|SFP/FE/C1510V/SM/LC|1|4|1|||DE|||LBADVA70181701059
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|PL-1-4-NW|SFP/FE/C1510V/SM/LC|1061706193|C1510|N/A||-|2025-05-28 12:58:32 CEST|2.00|N/A|N/A|FA70181701065|Free||||1-4|0|SHELF-1|2.01|FA71181050063|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.224|SFP/x/C|SFP/FE/C1510V/SM/LC|1|4|2|||DE|||LBADVA70181701065
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|PL-1-B-D|SFP/2G5U/1310S/SM/LC|0061705805-02|G1310|N/A||-|2025-05-28 12:58:32 CEST|2.01|N/A|N/A|FA70133604252|Free||||1-B|0|SHELF-1|2.01|FA71181050063|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.224|SFP/x/G|SFP/2G5U/1310S/SM/LC|1|B|1|||DE|||LBADVA70133604252
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1||||||||||||||||||0|SHELF-2|2.01|FA71172750363|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121||||||IP Address|10.12.17.224|||2|||||CN|||
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|FAN-2-1|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:32 CEST|2.00|N/A|N/A|FA71172950345|Free||||2-31|0|SHELF-2|2.01|FA71172750363|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Outage|N/A|||IP Address|10.12.17.224|FAN/9HU|FAN/9HU|2|31||||CN|||LBADVA71172950345
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|FAN-2-2|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:32 CEST|2.00|N/A|N/A|FA71172950442|Free||||2-32|0|SHELF-2|2.01|FA71172750363|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Outage|N/A|||IP Address|10.12.17.224|FAN/9HU|FAN/9HU|2|32||||CN|||LBADVA71172950442
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|FAN-2-3|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:32 CEST|2.00|N/A|N/A|FA71172950225|Free||||2-33|0|SHELF-2|2.01|FA71172750363|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Outage|N/A|||IP Address|10.12.17.224|FAN/9HU|FAN/9HU|2|33||||CN|||LBADVA71172950225
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|FCU-2|CEM/9HU|1063708416||N/A||N/A|2025-05-28 12:58:32 CEST|2.00|215.0.1|N/A|FA71171750911|Free||||2-FCU-2|0|SHELF-2|2.01|FA71172750363|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Outage|N/A|||IP Address|10.12.17.224|CEM/9HU|CEM/9HU|2|FCU-2||||CN|||LBADVA71171750911
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|MOD-2-1|PSU/9HU-AC|1040700042-01||N/A||N/A|2025-05-28 12:58:32 CEST|1.02|215.1.0|N/A|FA26170200166|Free||||2-1|0|SHELF-2|2.01|FA71172750363|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.224|PSU/9HU-AC|PSU/9HU-AC|2|1||||DE|||LBADVA26170200166
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|MOD-2-3|OSFM+#1510|1063708481|S1510|N/A||N/A|2025-05-28 12:58:32 CEST|2.01|152.0.1|N/A|FA70160509051|Free||||2-3|0|SHELF-2|2.01|FA71172750363|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.224|OSFM|OSFM+#1510|2|3||||DE|||LBADVA70160509051
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|MOD-2-4|OSFM+#1510|1063708481|S1510|N/A||N/A|2025-05-28 12:58:32 CEST|2.01|152.0.1|N/A|FA70181705616|Free||||2-4|0|SHELF-2|2.01|FA71172750363|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.224|OSFM|OSFM+#1510|2|4||||DE|||LBADVA70181705616
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|MOD-2-5|4ROADM-C96/0/OPM|1063708327-01||N/A||N/A|2025-05-28 12:58:32 CEST|1.01|225.2.0|N/A|FA72182302612|Free||||2-5|0|SHELF-2|2.01|FA71172750363|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Outage|N/A|||IP Address|10.12.17.224|4ROADM-C96/0/OPM|4ROADM-C96/0/OPM|2|5||||RO|||LBADVA72182302612
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|MOD-2-14|2PM|N/A||N/A||N/A|2025-05-28 12:58:32 CEST|N/A|N/A|N/A|N/A|Free||||2-14|0|SHELF-2|2.01|FA71172750363|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Outage|Unequipped|||IP Address|10.12.17.224|2PM|N/A|2|14||||AA|||
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|MOD-2-16|4-OPCM|1063708882||N/A||N/A|2025-05-28 12:58:32 CEST|2.01|152.0.0|N/A|FA70144300356|Free||||2-16|0|SHELF-2|2.01|FA71172750363|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.224|4-OPCM|4-OPCM|2|16||||DE|||LBADVA70144300356
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|MOD-2-17|OSFM+#1510|1063708481|S1510|N/A||N/A|2025-05-28 12:58:32 CEST|2.01|152.0.1|N/A|FA70143809151|Free||||2-17|0|SHELF-2|2.01|FA71172750363|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.224|OSFM|OSFM+#1510|2|17||||DE|||LBADVA70143809151
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|MOD-2-18|OSFM+#1510|1063708481|S1510|N/A||N/A|2025-05-28 12:58:32 CEST|2.01|152.0.1|N/A|FA70121903128|Free||||2-18|0|SHELF-2|2.01|FA71172750363|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.224|OSFM|OSFM+#1510|2|18||||DE|||LBADVA70121903128
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|MOD-2-19|PSU/9HU-AC|1040700042-01||N/A||N/A|2025-05-28 12:58:32 CEST|1.01|215.1.0|N/A|FA26143500045|Free||||2-19|0|SHELF-2|2.01|FA71172750363|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Abnormal|N/A|||IP Address|10.12.17.224|PSU/9HU-AC|PSU/9HU-AC|2|19||||DE|||LBADVA26143500045
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|MOD-2-B|SCU-II|1063708423-01||N/A||N/A|2025-05-28 12:58:32 CEST|1.01|215.3.2|N/A|FA72193702740|Free||||2-B|0|SHELF-2|2.01|FA71172750363|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.224|SCU-II|SCU-II|2|B||||RO|||LBADVA72193702740
N220-N228|N224 (10.12.17.224)|FSP 3000R7|23.5.1|PL-2-B-U|SFP/2G5U/1310S/SM/LC|0061705805-02|G1310|N/A||-|2025-05-28 12:58:32 CEST|2.01|N/A|N/A|FA70193902507|Free||||2-B|0|SHELF-2|2.01|FA71172750363|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.224|SFP/x/G|SFP/2G5U/1310S/SM/LC|2|B|1|||DE|||LBADVA70193902507
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-1-FCU-I1|96CSM/4HU-#19600-#19125|1078708798-01||N/A||N/A|2025-05-28 12:58:32 CEST|1.01|N/A|N/A|FA70163402583|Free||||101-1|0|PSH-1-FCU-I1|1.01|FA70163402583|PSH-1-FCU-I1|96CSM/4HU-#D|96CSM/4HU-#19600-#19125|2025-05-28 12:58:32 CEST|Free|1078708798-01|In Service|Normal|N/A|||IP Address|10.12.17.225|96CSM/4HU-#D|96CSM/4HU-#19600-#19125|101|1||||DE|||LBADVA70163402583
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1||||||||||||||||||0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121||||||IP Address|10.12.17.225|||1|||||CN|||
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|FAN-1-1|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:32 CEST|2.00|N/A|N/A|FA71172950372|Free||||1-31|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|FAN/9HU|FAN/9HU|1|31||||CN|||LBADVA71172950372
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|FAN-1-2|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:32 CEST|2.00|N/A|N/A|FA71172950363|Free||||1-32|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|FAN/9HU|FAN/9HU|1|32||||CN|||LBADVA71172950363
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|FAN-1-3|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:32 CEST|2.00|N/A|N/A|FA71172950491|Free||||1-33|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|FAN/9HU|FAN/9HU|1|33||||CN|||LBADVA71172950491
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|FCU-1|CEM/9HU|1063708416||N/A||N/A|2025-05-28 12:58:32 CEST|2.00|215.0.1|N/A|FA71172151703|Free||||1-FCU-1|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|CEM/9HU|CEM/9HU|1|FCU-1||||CN|||LBADVA71172151703
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-1-1|PSU/9HU-AC|1040700042-01||N/A||N/A|2025-05-28 12:58:32 CEST|1.02|215.1.0|N/A|FA26170200288|Free||||1-1|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Abnormal|N/A|||IP Address|10.12.17.225|PSU/9HU-AC|PSU/9HU-AC|1|1||||DE|||LBADVA26170200288
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-1-3|OSCM-PN|1063708463-03||N/A||N/A|2025-05-28 12:58:32 CEST|3.01|215.0.10|N/A|FA72143603948|Free||||1-3|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|OSCM-PN|OSCM-PN|1|3||||RO|||LBADVA72143603948
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-1-4|OSCM-PN|1063708463||N/A||N/A|2025-05-28 12:58:32 CEST|2.00|151.3.13|N/A|FA70091100196|Free||||1-4|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|OSCM-PN|OSCM-PN|1|4||||DE|||LBADVA70091100196
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-1-5|4ROADM-C96/0/OPM|1063708327-01||N/A||N/A|2025-05-28 12:58:32 CEST|1.01|225.2.0|N/A|FA72182302609|Free||||1-5|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|4ROADM-C96/0/OPM|4ROADM-C96/0/OPM|1|5||||RO|||LBADVA72182302609
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-1-7|EDFA-C-D20-VGC-DM|1063709051||N/A||N/A|2025-05-28 12:58:32 CEST|2.01|235.3.2|N/A|FA73221420074|Free||||1-7|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|EDFA-DGCV|EDFA-C-D20-VGC-DM|1|7||||CN|||LBADVA73221420074
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-1-8|EDFA-C-D20-VGC-DM|1063709051||N/A||N/A|2025-05-28 12:58:32 CEST|2.01|235.3.2|N/A|FA73162700332|Free||||1-8|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|EDFA-DGCV|EDFA-C-D20-VGC-DM|1|8||||CN|||LBADVA73162700332
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-1-9|EDFA-C-D20-VGC-DM|1063709051||N/A||N/A|2025-05-28 12:58:32 CEST|2.01|235.3.2|N/A|FA73154200032|Free||||1-9|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|EDFA-DGCV|EDFA-C-D20-VGC-DM|1|9||||CN|||LBADVA73154200032
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-1-10|4ROADM-C96/0/OPM|1063708327-01||N/A||N/A|2025-05-28 12:58:32 CEST|1.01|225.2.0|N/A|FA72182303319|Free||||1-10|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|4ROADM-C96/0/OPM|4ROADM-C96/0/OPM|1|10||||RO|||LBADVA72182303319
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-1-13|4ROADM-C96/0/OPM|1063708327-01||N/A||N/A|2025-05-28 12:58:32 CEST|1.01|225.2.0|N/A|FA72182303316|Free||||1-13|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|4ROADM-C96/0/OPM|4ROADM-C96/0/OPM|1|13||||RO|||LBADVA72182303316
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-1-15|EDFA-C-D20-VGC-DM|1063709051||N/A||N/A|2025-05-28 12:58:32 CEST|2.01|235.3.2|N/A|FA73221520377|Free||||1-15|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|EDFA-DGCV|EDFA-C-D20-VGC-DM|1|15||||CN|||LBADVA73221520377
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-1-16|4ROADM-C96/0/OPM|1063708327-01||N/A||N/A|2025-05-28 12:58:32 CEST|1.01|225.2.0|N/A|FA72182302611|Free||||1-16|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|4ROADM-C96/0/OPM|4ROADM-C96/0/OPM|1|16||||RO|||LBADVA72182302611
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-1-18|EDFA-C-D20-VGC-DM|1063709051||N/A||N/A|2025-05-28 12:58:32 CEST|2.01|235.3.2|N/A|FA73221420610|Free||||1-18|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|EDFA-DGCV|EDFA-C-D20-VGC-DM|1|18||||CN|||LBADVA73221420610
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-1-19|PSU/7HU-AC-800|1040700006-01||N/A||N/A|2025-05-28 12:58:32 CEST|1.02|151.0.2|N/A|FA93173001684|Free||||1-19|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|PSU/7HU-AC|PSU/7HU-AC-800|1|19||||CN|||LBADVA93173001684
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-1-A|NCU-II|1063708412||N/A||N/A|2025-05-28 12:58:32 CEST|2.00|N/A|N/A|FA71121200044|Free||||1-A|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|NCU-II|NCU-II|1|A||||CN|||LBADVA71121200044
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-1-B|SCU-II|1063708423-01||N/A||N/A|2025-05-28 12:58:32 CEST|1.01|215.3.2|N/A|FA72193702989|Free||||1-B|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|SCU-II|SCU-II|1|B||||RO|||LBADVA72193702989
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|PL-1-3-NE|SFP/FE/C1510U/SM/LC|0061705993|C1510|N/A||N/A|2025-05-28 12:58:32 CEST|2.00|N/A|N/A|FA70132601656|Free||||1-3|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|SFP/x/C|SFP/FE/C1510U/SM/LC|1|3||||DE|||LBADVA70132601656
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|PL-1-3-NW|SFP/FE/C1510U/SM/LC|0061705993|C1510|N/A||-|2025-05-28 12:58:32 CEST|2.00|N/A|N/A|FA70143806689|Free||||1-3|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|SFP/x/C|SFP/FE/C1510U/SM/LC|1|3|2|||DE|||LBADVA70143806689
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|PL-1-4-NE|SFP/FE/C1510V/SM/LC|1061706193|C1510|N/A||-|2025-05-28 12:58:32 CEST|2.00|N/A|N/A|FA70174204598|Free||||1-4|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|SFP/x/C|SFP/FE/C1510V/SM/LC|1|4|1|||DE|||LBADVA70174204598
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|PL-1-4-NW|SFP/FE/C1510V/SM/LC|1061706193|C1510|N/A||-|2025-05-28 12:58:32 CEST|2.00|N/A|N/A|FA70141602312|Free||||1-4|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|SFP/x/C|SFP/FE/C1510V/SM/LC|1|4|2|||DE|||LBADVA70141602312
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|PL-1-B-D|SFP/2G5U/1310S/SM/LC|0061705805-02|G1310|N/A||-|2025-05-28 12:58:32 CEST|2.01|N/A|N/A|FA70193902490|Free||||1-B|0|SHELF-1|2.01|FA71172750312|SHELF-1|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|SFP/x/G|SFP/2G5U/1310S/SM/LC|1|B|1|||DE|||LBADVA70193902490
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1||||||||||||||||||0|SHELF-2|2.01|FA71141102287|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121||||||IP Address|10.12.17.225|||2|||||CN|||
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|FAN-2-1|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:32 CEST|2.00|N/A|N/A|FA71122402524|Free||||2-31|0|SHELF-2|2.01|FA71141102287|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Outage|N/A|||IP Address|10.12.17.225|FAN/9HU|FAN/9HU|2|31||||CN|||LBADVA71122402524
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|FAN-2-2|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:32 CEST|2.00|N/A|N/A|FA71122402553|Free||||2-32|0|SHELF-2|2.01|FA71141102287|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Outage|N/A|||IP Address|10.12.17.225|FAN/9HU|FAN/9HU|2|32||||CN|||LBADVA71122402553
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|FAN-2-3|FAN/9HU|1042700011||N/A||N/A|2025-05-28 12:58:32 CEST|2.00|N/A|N/A|FA71122402522|Free||||2-33|0|SHELF-2|2.01|FA71141102287|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Outage|N/A|||IP Address|10.12.17.225|FAN/9HU|FAN/9HU|2|33||||CN|||LBADVA71122402522
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|FCU-2|CEM/9HU|1063708416||N/A||N/A|2025-05-28 12:58:32 CEST|2.00|215.0.1|N/A|FA71141503324|Free||||2-FCU-2|0|SHELF-2|2.01|FA71141102287|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Outage|N/A|||IP Address|10.12.17.225|CEM/9HU|CEM/9HU|2|FCU-2||||CN|||LBADVA71141503324
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-2-1|PSU/9HU-AC|1040700042-01||N/A||N/A|2025-05-28 12:58:32 CEST|1.02|215.1.0|N/A|FA26171100023|Free||||2-1|0|SHELF-2|2.01|FA71141102287|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|PSU/9HU-AC|PSU/9HU-AC|2|1||||DE|||LBADVA26171100023
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-2-3|OSFM+#1510|1063708481|S1510|N/A||N/A|2025-05-28 12:58:32 CEST|2.01|152.0.1|N/A|FA70150202572|Free||||2-3|0|SHELF-2|2.01|FA71141102287|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|OSFM|OSFM+#1510|2|3||||DE|||LBADVA70150202572
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-2-17|OSFM+#1510|1063708481|S1510|N/A||N/A|2025-05-28 12:58:32 CEST|2.01|152.0.1|N/A|FA70133304717|Free||||2-17|0|SHELF-2|2.01|FA71141102287|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|OSFM|OSFM+#1510|2|17||||DE|||LBADVA70133304717
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-2-18|OSFM+#1510|1063708481|S1510|N/A||N/A|2025-05-28 12:58:32 CEST|2.01|152.0.1|N/A|FA70181902453|Free||||2-18|0|SHELF-2|2.01|FA71141102287|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Normal|N/A|||IP Address|10.12.17.225|OSFM|OSFM+#1510|2|18||||DE|||LBADVA70181902453
N220-N228|N225 (10.12.17.225)|FSP 3000R7|23.5.1|MOD-2-19|PSU/7HU-AC-800|1040700006-01||N/A||N/A|2025-05-28 12:58:32 CEST|1.01|151.0.2|N/A|FA93140800365|Free||||2-19|0|SHELF-2|2.01|FA71141102287|SHELF-2|SH9HU|SH9HU|2025-05-28 12:58:32 CEST|Assigned|1078700121|In Service|Abnormal|N/A|||IP Address|10.12.17.225|PSU/7HU-AC|PSU/7HU-AC-800|2|19||||CN|||LBADVA93140800365
